05/1978,975.2719845
06/1978,947.3828964
07/1978,967.5370729
08/1978,1107.214786
09/1978,1040.107459
10/1978,1065.513308
11/1978,1080.381648
12/1978,1150.28738
01/1979,1077.183365
02/1979,778.242399
03/1979,1100.268278
04/1979,1124.210732
05/1979,1225.672261
06/1979,1238.348319
07/1979,1325.554261
08/1979,1474.536947
09/1979,1394.507516
10/1979,1424.835869
11/1979,1462.780546
12/1979,1513.8
01/1980,1447.89517
02/1980,1207.981633
03/1980,1351.90239
04/1980,1540.234328
05/1980,1729.356678
06/1980,1718.246648
07/1980,1729.747967
08/1980,1911.644112
09/1980,1767.228721
10/1980,1791.044153
11/1980,1730.694118
12/1980,1825.540435
01/1981,1866.641582
02/1981,1285.918283
03/1981,1718.599562
04/1981,1711.923472
05/1981,1891.125879
06/1981,1830.844833
07/1981,1883.66821
08/1981,1844.038798
09/1981,1907.545636
10/1981,1874.925253
11/1981,1937.797498
12/1981,2077.13256
01/1982,1649.134733
02/1982,1408.55803
03/1982,1765.290404
04/1982,1738.455466
05/1982,1844.344819
06/1982,1773.410148
07/1982,1907.362982
08/1982,1873.901779
09/1982,1786.083947
10/1982,1620.521518
11/1982,1661.737905
12/1982,1970.000153
01/1983,1556.6588
02/1983,1363.042688
03/1983,1596.092341
04/1983,1736.154005
05/1983,1759.996842
06/1983,1827.597429
07/1983,2032.897123
08/1983,1991.742367
09/1983,1839.75699
10/1983,2000.474379
11/1983,2066.294594
12/1983,2196.2496
01/1984,2150.448902
02/1984,1529.829359
03/1984,2201.152124
04/1984,2118.458366
05/1984,2350.839954
06/1984,2449.797136
07/1984,2564.591187
08/1984,2667.511609
09/1984,2493.400485
10/1984,2603.293627
11/1984,2519.317441
12/1984,2670.49574
01/1985,2576.337217
02/1985,2155.563531
03/1985,2244.374367
04/1985,2459.384868
05/1985,2590.346681
06/1985,2483.5828
07/1985,2643.119171
08/1985,2669.8701
09/1985,2468.685613
10/1985,2515.496483
11/1985,2584.985008
12/1985,2791.40577
01/1986,2445.258129
02/1986,1950.632992
03/1986,2410.841461
04/1986,2681.968496
05/1986,2843.641137
06/1986,2835.131294
07/1986,3178.783457
08/1986,3259.918208
09/1986,3213.107169
10/1986,3545.074937
11/1986,3481.246313
12/1986,3591.82097
01/1987,3353.670622
02/1987,2643.66405
03/1987,3633.459374
04/1987,3690.387573
05/1987,3988.03444
06/1987,3969.686219
07/1987,4513.466513
08/1987,4444.262463
09/1987,4401.177677
10/1987,4517.339293
11/1987,4443.311359
12/1987,4876.78383
01/1988,4474.121636
02/1988,3790.12029
03/1988,4183.361101
04/1988,4696.885481
05/1988,4955.967552
06/1988,5185.543017
07/1988,5645.30876
08/1988,5906.407431
09/1988,5912.522726
10/1988,5976.182919
11/1988,6115.365901
12/1988,6315.023955
01/1989,5575.533973
02/1989,4669.647092
03/1989,5528.581872
04/1989,5853.313717
05/1989,5874.956298
06/1989,6267.067005
07/1989,6731.815736
08/1989,6794.993468
09/1989,6400.969543
10/1989,6766.511699
11/1989,6329.433069
