05/1978,7743.477942
06/1978,8436.352206
07/1978,8583.994131
08/1978,8159.489501
09/1978,8947.443522
10/1978,8683.114507
11/1978,7922.854132
12/1978,9765.971779
01/1979,6030.396197
02/1979,7715.752851
03/1979,9328.57899
04/1979,7740.756187
05/1979,8218.919932
06/1979,8720.598252
07/1979,8941.99806
08/1979,8244.869696
09/1979,9238.351774
10/1979,8701.917049
11/1979,8364.833324
12/1979,11025.07962
01/1980,6962.490006
02/1980,9428.54512
03/1980,10683.78524
04/1980,10127.8194
05/1980,10906.50514
06/1980,11172.53035
07/1980,11282.62466
08/1980,10432.95679
09/1980,11905.93363
10/1980,11946.92692
11/1980,11021.86284
12/1980,14660.2154
01/1981,9511.594546
02/1981,11976.91291
03/1981,13901.5469
04/1981,12673.77413
05/1981,12457.01258
06/1981,12743.4768
07/1981,13271.38879
08/1981,11932.99338
09/1981,13196.71345
10/1981,13361.61611
11/1981,12066.88845
12/1981,14460.21434
01/1982,10158.62192
02/1982,11492.73115
03/1982,13247.79058
04/1982,12421.3459
05/1982,11605.28942
06/1982,11394.72217
07/1982,11999.19226
08/1982,10362.97098
09/1982,11431.6501
10/1982,10949.53887
11/1982,10379.04046
12/1982,12956.76679
01/1983,9170.222274
02/1983,11080.44982
03/1983,12880.86301
04/1983,12248.48547
05/1983,11664.9223
06/1983,12229.275
07/1983,12595.85641
08/1983,11551.91435
09/1983,12914.30194
10/1983,13020.65607
11/1983,12371.35259
12/1983,15272.28246
01/1984,10197.34388
02/1984,13262.41041
03/1984,15789.93139
04/1984,14438.46359
05/1984,14128.44713
06/1984,14633.00476
07/1984,14546.82154
08/1984,13391.78134
09/1984,14502.12828
10/1984,14912.85468
11/1984,13997.09396
12/1984,15852.36567
01/1985,10995.33053
02/1985,12748.14591
03/1985,14666.38363
04/1985,15019.18438
05/1985,14414.69117
06/1985,14523.3403
07/1985,15588.0738
08/1985,13888.25276
09/1985,14941.56493
10/1985,16583.11304
11/1985,15886.60371
12/1985,17946.76315
01/1986,12924.86136
02/1986,15758.92229
03/1986,17779.4529
04/1986,18123.5786
05/1986,17888.52874
06/1986,17651.00551
07/1986,19391.02518
08/1986,16923.18768
09/1986,19050.03122
10/1986,18869.78718
11/1986,16653.12246
12/1986,19750.48796
01/1987,15257.50584
02/1987,17175.16433
03/1987,19568.21886
04/1987,20035.59867
05/1987,18548.52327
06/1987,18572.26763
07/1987,19576.12385
08/1987,18021.31615
09/1987,20306.85807
10/1987,20831.28663
11/1987,19341.50139
12/1987,24095.2404
01/1988,17132.85684
02/1988,20151.99843
03/1988,22991.27174
04/1988,22623.61037
05/1988,20642.0377
06/1988,21666.22228
07/1988,22848.78101
08/1988,20749.40489
09/1988,23150.02351
10/1988,24048.22719
11/1988,23066.76678
12/1988,25905.3162
01/1989,19133.73126
02/1989,22512.78003
03/1989,25983.26103
04/1989,23232.25091
05/1989,21090.25712
06/1989,22550.18004
07/1989,23642.29835
08/1989,21637.16868
09/1989,24327.68078
10/1989,23110.28765
11/1989,21952.23347
12/1989,24693.24204
01/1990,18615.56518
02/1990,21894.61455
03/1990,25285.08795
04/1990,21737.57983
05/1990,21942.15864
06/1990,23579.09959
07/1990,24326.88237
08/1990,22647.13503
09/1990,26624.65303
10/1990,27570.99056
11/1990,25556.25857
12/1990,27760.02013
01/1991,22074.58492
02/1991,25054.02781
03/1991,28834.60111
04/1991,24183.65847
05/1991,24382.68516
06/1991,25322.80781
07/1991,26792.6957
08/1991,24835.64738
09/1991,28014.05422
10/1991,28665.24317
11/1991,27255.74712
12/1991,29809.82499
01/1992,24082.60011
02/1992,27636.90946
03/1992,29875.41575
04/1992,27161.38436
05/1992,25761.05988
06/1992,28380.3331
07/1992,29443.9253
08/1992,26288.28735
09/1992,32054.55494
10/1992,31034.92046
11/1992,27056.31568
12/1992,30877.25769
01/1993,24101.10316
02/1993,28664.59135
03/1993,34922.75086
04/1993,31392.0649
05/1993,27068.2649
06/1993,30616.11109
07/1993,32384.54106
08/1993,28244.03286
09/1993,32978.74653
10/1993,31016.42188
11/1993,28398.13819
12/1993,32342.48857
01/1994,26084.11695
02/1994,30338.15283
03/1994,36533.04185
04/1994,33226.89405
05/1994,27957.59563
06/1994,34298.00485
07/1994,34859.08269
08/1994,31190.0837
09/1994,36322.73241
10/1994,34851.48489
11/1994,34214.88277
12/1994,37448.40252
01/1995,27252.50402
02/1995,35574.13486
03/1995,44306.33711
04/1995,41434.76928
05/1995,35030.06666
06/1995,40332.81403
07/1995,37271.03588
08/1995,33724.22296
09/1995,37969.07155
10/1995,35309.05537
11/1995,35361.95535
12/1995,39359.00558
01/1996,28627.69936
02/1996,34264.10882
03/1996,38800.64621
04/1996,33998.92596
05/1996,32028.11506
06/1996,33617.79894
07/1996,35039.7578
08/1996,32024.00417
09/1996,35245.19565
10/1996,35248.66306
11/1996,35339.92403
12/1996,36578.41753
01/1997,30033.48432
02/1997,32452.24292
03/1997,36980.60667
04/1997,35235.90841
05/1997,34420.52088
06/1997,36046.28577
07/1997,37106.44567
08/1997,33376.97332
09/1997,36591.25545
10/1997,38377.45079
11/1997,33695.88739
12/1997,36267.64956
01/1998,29795.27967
02/1998,32530.76195
03/1998,35568.09663
04/1998,32990.77662
05/1998,29966.06389
06/1998,30972.67883
07/1998,32398.52262
08/1998,27744.05502
09/1998,34180.14085
10/1998,36195.26188
11/1998,30585.87526
12/1998,35295.28725
01/1999,30457.75213
02/1999,30798.64414
03/1999,36039.27439
04/1999,33593.4981
05/1999,29189.4484
06/1999,33852.56032
07/1999,35361.95873
08/1999,33004.30248
09/1999,39957.18119
10/1999,39000.69372
11/1999,37167.02804
12/1999,41694.4984
01/2000,33360.44345
02/2000,37817.65189
03/2000,44211.98978
04/2000,41445.85356
05/2000,35556.14918
06/2000,42282.27075
07/2000,39859.02049
08/2000,38904.90714
09/2000,43797.17117
10/2000,41277.40027
11/2000,39290.80519
12/2000,41276.15289
01/2001,31060.83805
02/2001,36111.70839
03/2001,40486.54435
04/2001,34981.06877
05/2001,31335.07881
06/2001,33826.46009
07/2001,32427.15467
08/2001,31556.96326
09/2001,35096.96573
10/2001,33540.60493
11/2001,31776.18079
12/2001,31047.04871
01/2002,26826.80525
02/2002,30092.59943
03/2002,36418.67466
04/2002,33652.59264
05/2002,32856.35054
06/2002,35934.96874
07/2002,37290.4909
08/2002,34188.02497
09/2002,36751.13593
10/2002,37524.37911
11/2002,38153.04164
12/2002,37472.47237
01/2003,32331.82602
02/2003,36239.58601
03/2003,40494.163
04/2003,38441.91326
05/2003,36648.29923
06/2003,37424.89328
07/2003,39118.26652
08/2003,36488.92805
09/2003,42321.87196
10/2003,44755.11269
11/2003,41651.53615
12/2003,46016.61883
01/2004,40220.92221
02/2004,44679.48475
03/2004,50153.23728
04/2004,47431.53771
05/2004,42155.4065
06/2004,48332.45742
07/2004,48475.71595
08/2004,43412.1915
09/2004,49466.20455
10/2004,50301.85217
11/2004,49238.24631
12/2004,51965.55329
01/2005,42687.89468
02/2005,46179.78605
03/2005,54876.71215
04/2005,51349.28988
05/2005,44985.31223
06/2005,50375.35764
07/2005,49456.07241
08/2005,47194.26804
09/2005,53282.6553
10/2005,51454.7119
11/2005,49922.92222
12/2005,53494.32774
01/2006,43330.63879
02/2006,49630.65275
03/2006,58102.80581
04/2006,52352.40423
05/2006,51046.14801
06/2006,54706.54444
07/2006,54598.0493
08/2006,52969.77334
09/2006,58255.94102
10/2006,55623.6938
