01/2009,36034.27542
02/2009,36298.69043
03/2009,40260.55526
04/2009,37180.2633
05/2009,37138.95345
06/2009,42134.49253
07/2009,44684.32285
08/2009,31579.21782
09/2009,44650.51227
10/2009,47364.95146
11/2009,43429.98552
12/2009,42331.58449
01/2010,39572.45768
02/2010,41477.76012
03/2010,48174.85672
04/2010,44671.90135
05/2010,37548.29437
06/2010,45629.68104
07/2010,45759.61089
08/2010,34737.45672
09/2010,45097.90562
10/2010,47527.5188
11/2010,48729.76086
12/2010,44987.09657
01/2011,43438.36762
02/2011,47282.53452
03/2011,57130.09814
04/2011,50575.29616
05/2011,53688.87574
06/2011,52438.4423
07/2011,49295.85778
08/2011,43934.94515
09/2011,50918.88797
10/2011,49965.25529
11/2011,51772.57903
12/2011,46635.7903
01/2012,45576.17291
02/2012,48921.02887
03/2012,53847.69512
04/2012,46575.87197
05/2012,46782.87924
06/2012,48659.07991
07/2012,46890.9096
08/2012,39281.11795
09/2012,46977.42125
10/2012,52424.04206
11/2012,49760.06299
12/2012,43291.38813
01/2013,47113.45507
02/2013,47065.52592
03/2013,50247.2773
04/2013,50781.86991
05/2013,45955.92531
06/2013,48787.98949
07/2013,50914.93758
08/2013,39075.25856
09/2013,48042.2435
10/2013,55296.32098
11/2013,48741.63373
12/2013,47507.81568
01/2014,47929.91284
02/2014,49322.45104
03/2014,52773.17912
04/2014,51059.71311
05/2014,47862.55438
06/2014,50378.99121
07/2014,51980.25275
08/2014,37011.7055
09/2014,49144.46814
10/2014,51699.34172
11/2014,45790.87763
12/2014,45215.37462
01/2015,40298.24254
02/2015,42042.66994
03/2015,44209.67984
04/2015,42554.26862
05/2015,38879.02706
06/2015,48714.10436
07/2015,43741.66723
08/2015,32954.76464
09/2015,43836.89316
10/2015,45335.29542
11/2015,41404.07462
12/2015,41739.71462
01/2016,37493.17017
02/2016,41248.92947
03/2016,45038.14347
04/2016,43161.31874
05/2016,42788.77135
06/2016,45524.41922
07/2016,40438.08444
08/2016,34953.51213
09/2016,43208.37042
10/2016,41094.33517
11/2016,42671.56779
12/2016,43709.0249
01/2017,37714.90051
02/2017,39565.81484
03/2017,47632.68119
04/2017,39403.94932
05/2017,45459.69978
06/2017,47267.34078
07/2017,43971.96093
08/2017,38678.12482
09/2017,48313.17161
10/2017,49356.89394
11/2017,49896.00693
12/2017,48030.48783
01/2018,47130.42767
02/2018,47796.52209
03/2018,54775.2937
04/2018,49411.2897
05/2018,45950.0893
06/2018,50911.09689
07/2018,50702.3836
08/2018,39221.69479
09/2018,45900.3113
10/2018,53938.45745
11/2018,49805.00285
12/2018,45453.99611
01/2019,46486.10363
02/2019,47142.61119
03/2019,51852.02891
04/2019,48373.60383
05/2019,50146.84616
06/2019,47564.37444
07/2019,50674.8411
08/2019,38209.19566
09/2019,45008.56342
10/2019,52381.74613
11/2019,46768.93734
12/2019,45277.32464
01/2020,43050.25202
02/2020,44705.64021
03/2020,42559.1333
04/2020,26904.63778
05/2020,28535.98425
06/2020,38801.89153
07/2020,42931.80468
08/2020,33184.77186
09/2020,45442.96026
10/2020,49058.4382
11/2020,47191.65316
12/2020,47955.30509
01/2021,44062.43953
02/2021,45774.58073
03/2021,53328.1009
04/2021,50107.02692
05/2021,46447.51849
06/2021,54571.41601
07/2021,48845.55405
08/2021,41408.07311
09/2021,51129.51353
10/2021,52575.83973
11/2021,52510.17519
12/2021,52536.08907
01/2022,51622.49566
02/2022,51357.6298
03/2022,57548.93122
04/2022,50675.79246
05/2022,52262.26842
06/2022,55762.0588
07/2022,48788.09744
08/2022,45263.46233
09/2022,53846.60044
10/2022,52222.8708
11/2022,54068.55975
12/2022,55881.29353
01/2023,52848.2528
02/2023,53913.46564
03/2023,60526.79012
04/2023,51828.33609
05/2023,56454.06508
06/2023,61105.07967
07/2023,55236.50378
08/2023,46464.59921
09/2023,52330.15224
10/2023,56050.4947
11/2023,57532.19648
12/2023,52329.38185
